Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-08-25 20:40:49,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,17
2024-08-25 20:40:49,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:40:49,35.186.224.45,192.168.178.20,TCP,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,66,16
2024-08-25 20:40:49,35.186.224.45,192.168.178.20,TLSv1.2,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,90,17
2024-08-25 20:40:50,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1112,16
2024-08-25 20:40:51,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,286,15
2024-08-25 20:40:51,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,391,16
2024-08-25 20:40:52,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:40:52,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,17
2024-08-25 20:40:59,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:40:59,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:400c:c02::bc,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,17
2024-08-25 20:40:59,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,15
2024-08-25 20:40:59,2a00:1450:400c:c02::bc,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,Cable,86,16
2024-08-25 20:41:01,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,281,16
2024-08-25 20:41:01,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,5468,16
2024-08-25 20:41:01,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,371,16
2024-08-25 20:41:01,2a00:1450:4016:80a::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,5162,16
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:4be::,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,2915,16
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,364,15
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,10930,16
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2005,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,258,16
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1248,16
2024-08-25 20:41:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,9589,15
2024-08-25 20:41:02,2600:1901:1:4be::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,2757,15
2024-08-25 20:41:02,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,352,15
2024-08-25 20:41:02,2a00:1450:4016:809::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,8976,15
2024-08-25 20:41:02,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,16
2024-08-25 20:41:02,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TLSv1.3,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,159,16
2024-08-25 20:41:02,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,6304,15
2024-08-25 20:41:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,182,16
2024-08-25 20:41:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2005,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,258,15
2024-08-25 20:41:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,191,16
2024-08-25 20:41:03,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,176,15
2024-08-25 20:41:03,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,17
2024-08-25 20:41:03,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TLSv1.3,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,159,15
2024-08-25 20:41:03,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,310,15
2024-08-25 20:41:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,67196,16
2024-08-25 20:41:04,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:04,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,8507320,15
2024-08-25 20:41:05,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,368,15
2024-08-25 20:41:05,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,53596,16
2024-08-25 20:41:05,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,317,16
2024-08-25 20:41:05,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,7073555,15
2024-08-25 20:41:06,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,273,16
2024-08-25 20:41:06,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,352,16
2024-08-25 20:41:07,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,182,16
2024-08-25 20:41:07,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,17
2024-08-25 20:41:08,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,86,17
2024-08-25 20:41:08,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TLSv1.2,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,129,16
2024-08-25 20:41:08,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,86,16
2024-08-25 20:41:08,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TLSv1.2,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,126,16
2024-08-25 20:41:08,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:09,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,15
2024-08-25 20:41:09,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:12,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:12,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:19,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:19,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,17
2024-08-25 20:41:20,192.168.178.20,35.186.224.45,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,66,16
2024-08-25 20:41:20,192.168.178.20,35.186.224.45,TLSv1.2,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,94,16
2024-08-25 20:41:20,35.186.224.45,192.168.178.20,TCP,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,66,16
2024-08-25 20:41:20,35.186.224.45,192.168.178.20,TLSv1.2,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,90,16
2024-08-25 20:41:21,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:811::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,4360,15
2024-08-25 20:41:21,2a00:1450:4001:811::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,3596,16
2024-08-25 20:41:22,192.168.178.20,34.158.0.131,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,77,16
2024-08-25 20:41:22,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,463,16
2024-08-25 20:41:22,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,549,16
2024-08-25 20:41:23,192.168.178.20,34.158.0.131,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,66,16
2024-08-25 20:41:23,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,364,16
2024-08-25 20:41:23,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,5161,16
2024-08-25 20:41:23,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,352,15
2024-08-25 20:41:23,2a00:1450:4016:80a::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,5149,15
2024-08-25 20:41:23,34.158.0.131,192.168.178.20,TCP,NL,Groningen,Delfzijl,AS396982 Google LLC,6.9181,53.33,Cable,77,16
2024-08-25 20:41:24,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,182,16
2024-08-25 20:41:24,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,176,16
2024-08-25 20:41:25,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,15
2024-08-25 20:41:25,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:26,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,278,16
2024-08-25 20:41:26,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,460,16
2024-08-25 20:41:27,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,364,15
2024-08-25 20:41:27,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,352,15
2024-08-25 20:41:27,fe80::b2f2:8ff:fe17:5b89,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,ICMPv6,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,86,16
2024-08-25 20:41:28,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,15
2024-08-25 20:41:28,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:29,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:29,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,83764,15
2024-08-25 20:41:29,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:29,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,10663244,16
2024-08-25 20:41:30,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:30,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,47579,15
2024-08-25 20:41:30,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,892,16
2024-08-25 20:41:30,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,17
2024-08-25 20:41:30,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,6289753,16
2024-08-25 20:41:31,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,191,16
2024-08-25 20:41:31,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,308,16
2024-08-25 20:41:32,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1253,16
2024-08-25 20:41:33,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:33,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,4071,15
2024-08-25 20:41:33,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,17
2024-08-25 20:41:33,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,2900,15
2024-08-25 20:41:39,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,86,16
2024-08-25 20:41:39,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TLSv1.2,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,129,16
2024-08-25 20:41:39,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,86,16
2024-08-25 20:41:39,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TLSv1.2,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,126,16
2024-08-25 20:41:40,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,16
2024-08-25 20:41:40,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,6760,16
2024-08-25 20:41:40,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:40,2a00:1450:4016:80a::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,7740,15
2024-08-25 20:41:42,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,971,16
2024-08-25 20:41:42,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,7899,16
2024-08-25 20:41:42,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,552,15
2024-08-25 20:41:42,2a00:1450:4016:809::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,7721,15
2024-08-25 20:41:43,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,945,15
2024-08-25 20:41:43,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,691,16
2024-08-25 20:41:43,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,989,15
2024-08-25 20:41:43,2a00:1450:4016:809::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,476,16
2024-08-25 20:41:44,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,364,16
2024-08-25 20:41:44,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:400c:c02::bc,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 20:41:44,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,352,16
2024-08-25 20:41:44,2a00:1450:400c:c02::bc,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,Cable,86,16
2024-08-25 20:41:45,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,91,17
2024-08-25 20:41:45,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,88,16
2024-08-25 20:41:46,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,278,16
2024-08-25 20:41:46,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,592,15
2024-08-25 20:41:46,2a00:1450:4001:80e::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,458,15
2024-08-25 20:41:46,2a00:1450:4016:809::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,386,15
2024-08-25 20:41:47,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,840,15
2024-08-25 20:41:47,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,95,16
2024-08-25 20:41:47,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,370,16
